672,Katie,Davenport,katie.davenport.672@gslingacademy.com,2,26,77,96,86,84
673,Michelle,Martinez,michelle.martinez.673@gslingacademy.com,10,4,40,86,53,63
674,Jeremiah,Stanley,jeremiah.stanley.674@gslingacademy.com,2,24,100,89,90,96
675,Isaac,Tucker,isaac.tucker.675@gslingacademy.com,5,22,89,93,95,88
676,Hannah,Garcia,hannah.garcia.676@gslingacademy.com,2,14,97,74,76,72
677,Thomas,Nelson,thomas.nelson.677@gslingacademy.com,2,21,100,77,74,61
678,William,Kennedy,william.kennedy.678@gslingacademy.com,4,29,81,88,85,89
679,Jennifer,Williams,jennifer.williams.679@gslingacademy.com,6,3,100,91,53,78
680,Jeffrey,Price,jeffrey.price.680@gslingacademy.com,2,4,80,65,96,73
681,Zachary,Burns,zachary.burns.681@gslingacademy.com,5,19,79,88,83,84
682,Curtis,Duffy,curtis.duffy.682@gslingacademy.com,3,33,96,64,100,87
683,Allison,Alvarado,allison.alvarado.683@gslingacademy.com,1,24,95,81,91,62
684,Jeffery,Kelley,jeffery.kelley.684@gslingacademy.com,4,29,86,68,65,64
685,Kenneth,Clark,kenneth.clark.685@gslingacademy.com,1,27,86,97,72,90
686,Hayley,Case,hayley.case.686@gslingacademy.com,2,20,87,68,66,83
687,Vanessa,Martinez,vanessa.martinez.687@gslingacademy.com,0,35,94,87,100,90
688,Tara,Thomas,tara.thomas.688@gslingacademy.com,0,29,88,71,87,85
689,Aaron,Williamson,aaron.williamson.689@gslingacademy.com,2,0,88,69,76,64
690,Phillip,Nelson,phillip.nelson.690@gslingacademy.com,3,10,76,61,68,88
691,Michael,Hinton,michael.hinton.691@gslingacademy.com,1,29,84,66,99,80
692,Alex,Shelton,alex.shelton.692@gslingacademy.com,0,17,96,77,91,85
693,Ross,Esparza,ross.esparza.693@gslingacademy.com,10,1,57,75,64,85
694,Lisa,Murphy,lisa.murphy.694@gslingacademy.com,1,14,93,79,82,67
695,Richard,Gibson,richard.gibson.695@gslingacademy.com,1,24,88,84,61,61
696,Jackson,Olson,jackson.olson.696@gslingacademy.com,2,35,89,99,86,97
697,Michael,Waters,michael.waters.697@gslingacademy.com,3,19,80,88,94,94
698,Daniel,Mcneil,daniel.mcneil.698@gslingacademy.com,6,23,94,92,61,87
699,James,Mcgee,james.mcgee.699@gslingacademy.com,9,14,99,74,98,69
700,Dennis,Park,dennis.park.700@gslingacademy.com,2,21,81,72,87,62
701,Gregory,Jones,gregory.jones.701@gslingacademy.com,6,18,91,61,95,82
702,Barbara,Petersen,barbara.petersen.702@gslingacademy.com,2,16,71,100,99,95
703,Andrea,Baker,andrea.baker.703@gslingacademy.com,4,2,61,66,78,79
704,Robert,Holmes,robert.holmes.704@gslingacademy.com,5,16,87,89,60,66
705,Autumn,Jones,autumn.jones.705@gslingacademy.com,0,29,93,69,79,78
706,Richard,Davis,richard.davis.706@gslingacademy.com,5,35,92,88,87,98
707,Anthony,Armstrong,anthony.armstrong.707@gslingacademy.com,2,11,96,87,99,65
708,Julian,Ortiz,julian.ortiz.708@gslingacademy.com,3,4,83,75,77,61
709,Melinda,Sanchez,melinda.sanchez.709@gslingacademy.com,0,15,78,84,79,96
710,James,Carter,james.carter.710@gslingacademy.com,10,25,82,74,84,74
711,Alejandra,Johns,alejandra.johns.711@gslingacademy.com,1,31,94,91,68,61
712,Susan,Long,susan.long.712@gslingacademy.com,7,30,93,73,97,89
713,Sharon,Allen,sharon.allen.713@gslingacademy.com,3,17,80,95,98,95
714,Leah,Brown,leah.brown.714@gslingacademy.com,10,0,55,99,71,94
715,Maria,Barker,maria.barker.715@gslingacademy.com,2,10,94,71,83,76
716,Kelly,Church,kelly.church.716@gslingacademy.com,2,22,72,72,85,90
717,Michael,Walsh,michael.walsh.717@gslingacademy.com,3,16,98,89,75,68
718,Alyssa,Gallagher,alyssa.gallagher.718@gslingacademy.com,2,11,71,98,66,65
719,Kelly,Morris,kelly.morris.719@gslingacademy.com,3,35,99,95,89,90
720,Ryan,Brown,ryan.brown.720@gslingacademy.com,1,25,97,67,86,95
721,Maria,Hall,maria.hall.721@gslingacademy.com,9,5,85,64,99,93
722,Mark,Brown,mark.brown.722@gslingacademy.com,2,35,100,88,98,90
723,William,Kerr,william.kerr.723@gslingacademy.com,4,15,89,63,73,83
724,Jake,Gonzalez,jake.gonzalez.724@gslingacademy.com,4,21,76,87,63,92
725,Theresa,Gray,theresa.gray.725@gslingacademy.com,2,3,100,68,80,75
726,Ashley,Ayers,ashley.ayers.726@gslingacademy.com,1,1,77,99,99,76
727,Ann,Mccann,ann.mccann.727@gslingacademy.com,1,32,85,86,84,81
728,Curtis,Bennett,curtis.bennett.728@gslingacademy.com,6,25,70,83,63,86
729,Debra,Gutierrez,debra.gutierrez.729@gslingacademy.com,9,26,76,83,90,68
730,Linda,West,linda.west.730@gslingacademy.com,7,34,75,82,89,65
731,Justin,Hughes,justin.hughes.731@gslingacademy.com,2,25,97,65,96,87
732,Jose,Jackson,jose.jackson.732@gslingacademy.com,10,3,72,81,61,73
733,Larry,Smith,larry.smith.733@gslingacademy.com,3,12,84,69,68,92
734,Austin,Dunn,austin.dunn.734@gslingacademy.com,1,25,84,94,65,74
735,Michael,Heath,michael.heath.735@gslingacademy.com,6,50,94,87,99,99
736,Beth,Acosta,beth.acosta.736@gslingacademy.com,7,15,80,91,100,87
737,Tracie,Weeks,tracie.weeks.737@gslingacademy.com,0,34,87,98,79,87
738,Brandi,Ray,brandi.ray.738@gslingacademy.com,6,27,93,94,87,92
739,Carla,Brandt,carla.brandt.739@gslingacademy.com,1,5,87,69,96,61
740,Thomas,Cruz,thomas.cruz.740@gslingacademy.com,10,0,64,51,70,94
741,Nicholas,Martin,nicholas.martin.741@gslingacademy.com,5,15,96,73,91,71
742,Breanna,Lee,breanna.lee.742@gslingacademy.com,2,31,97,62,93,80
743,Angie,White,angie.white.743@gslingacademy.com,6,0,62,79,75,65
744,William,Lester,william.lester.744@gslingacademy.com,1,5,97,79,96,94
745,Joshua,Miller,joshua.miller.745@gslingacademy.com,3,35,85,100,90,93
746,Thomas,Stone,thomas.stone.746@gslingacademy.com,0,27,68,95,66,65
747,Sarah,King,sarah.king.747@gslingacademy.com,7,1,45,68,99,91
748,Jeffery,Carlson,jeffery.carlson.748@gslingacademy.com,6,2,86,79,86,73
749,Ashley,Gutierrez,ashley.gutierrez.749@gslingacademy.com,10,34,97,94,73,98
750,Adam,Herring,adam.herring.750@gslingacademy.com,2,18,93,67,65,61
751,David,Ramirez,david.ramirez.751@gslingacademy.com,1,14,85,93,75,72
752,Angela,Brown,angela.brown.752@gslingacademy.com,1,6,88,88,98,92
753,Eric,Jones,eric.jones.753@gslingacademy.com,5,2,100,67,98,71
754,Angel,Garner,angel.garner.754@gslingacademy.com,2,19,93,74,88,92
755,Lisa,Cowan,lisa.cowan.755@gslingacademy.com,1,1,70,63,73,97
756,Nicole,Perry,nicole.perry.756@gslingacademy.com,2,13,82,67,94,88
757,Annette,Wells,annette.wells.757@gslingacademy.com,8,3,41,76,94,93
758,Ian,Scott,ian.scott.758@gslingacademy.com,2,21,94,74,74,89
759,Kari,Hernandez,kari.hernandez.759@gslingacademy.com,2,29,67,69,75,94
760,Mary,Haynes,mary.haynes.760@gslingacademy.com,0,11,89,75,64,81
761,Raymond,Smith,raymond.smith.761@gslingacademy.com,3,23,82,82,100,93
762,Christopher,Ayala,christopher.ayala.762@gslingacademy.com,2,30,96,79,93,92
763,Jacqueline,Frazier,jacqueline.frazier.763@gslingacademy.com,1,13,94,84,84,89
764,Jesse,Kelly,jesse.kelly.764@gslingacademy.com,4,19,84,65,83,99
765,Teresa,Lee,teresa.lee.765@gslingacademy.com,5,33,87,98,97,70
766,Michael,Aguirre,michael.aguirre.766@gslingacademy.com,2,21,90,93,66,77
767,April,Delgado,april.delgado.767@gslingacademy.com,7,31,86,81,91,83
768,Troy,Prince,troy.prince.768@gslingacademy.com,6,3,48,72,64,65
769,Martha,Summers,martha.summers.769@gslingacademy.com,7,3,49,59,99,59
770,William,Dean,william.dean.770@gslingacademy.com,0,30,90,83,72,77
771,Cheryl,Gutierrez,cheryl.gutierrez.771@gslingacademy.com,5,1,40,51,93,100
772,Diane,Spears,diane.spears.772@gslingacademy.com,0,8,78,81,71,91
773,Brian,David,brian.david.773@gslingacademy.com,2,29,87,68,75,96
774,Heather,Brooks,heather.brooks.774@gslingacademy.com,2,18,79,81,68,70
775,Pamela,Rodgers,pamela.rodgers.775@gslingacademy.com,6,4,100,100,94,83
776,Betty,Nash,betty.nash.776@gslingacademy.com,1,10,71,72,65,65
777,Heather,Donaldson,heather.donaldson.777@gslingacademy.com,2,32,77,64,69,60
778,Ebony,Shepherd,ebony.shepherd.778@gslingacademy.com,1,32,83,84,96,96
779,Sean,Thomas,sean.thomas.779@gslingacademy.com,2,16,96,79,80,71
780,Todd,Howard,todd.howard.780@gslingacademy.com,6,35,91,96,100,95
781,Julia,Richmond,julia.richmond.781@gslingacademy.com,8,2,71,69,95,83
782,Mary,Mccormick,mary.mccormick.782@gslingacademy.com,3,27,84,80,75,63
783,Jimmy,Warren,jimmy.warren.783@gslingacademy.com,3,28,91,61,61,85
784,Henry,Spencer,henry.spencer.784@gslingacademy.com,2,2,59,65,72,60
785,Peter,Yates,peter.yates.785@gslingacademy.com,3,42,89,90,91,95
786,Robert,Campbell,robert.campbell.786@gslingacademy.com,7,31,81,92,68,93
787,Matthew,Conway,matthew.conway.787@gslingacademy.com,3,15,77,84,86,97
788,Tyler,Calderon,tyler.calderon.788@gslingacademy.com,7,1,72,58,73,57
789,Brittney,Moon,brittney.moon.789@gslingacademy.com,5,10,91,63,78,93
790,Tracy,White,tracy.white.790@gslingacademy.com,5,40,88,100,94,91
791,Gregory,Welch,gregory.welch.791@gslingacademy.com,8,40,94,88,99,92
792,Caroline,Cooper,caroline.cooper.792@gslingacademy.com,0,8,67,72,98,65
793,Kelly,Rivera,kelly.rivera.793@gslingacademy.com,2,22,88,86,82,89
794,Stacey,Wilson,stacey.wilson.794@gslingacademy.com,3,21,67,67,62,80
795,Craig,Graham,craig.graham.795@gslingacademy.com,7,31,95,87,96,97
796,Earl,Santana,earl.santana.796@gslingacademy.com,1,10,96,91,78,94
797,Lisa,Mitchell,lisa.mitchell.797@gslingacademy.com,3,35,87,99,99,100
798,Michael,Williams,michael.williams.798@gslingacademy.com,3,14,85,88,85,92
799,Jerry,Jones,jerry.jones.799@gslingacademy.com,2,7,88,85,100,68
800,Matthew,Miles,matthew.miles.800@gslingacademy.com,5,4,94,68,72,99
801,Mary,Cox,mary.cox.801@gslingacademy.com,4,14,67,100,77,85
802,Jessica,Young,jessica.young.802@gslingacademy.com,1,29,92,63,99,77
803,Tiffany,Small,tiffany.small.803@gslingacademy.com,3,20,76,75,60,77
804,Mary,Wyatt,mary.wyatt.804@gslingacademy.com,3,24,86,75,96,62
805,Maria,Mercer,maria.mercer.805@gslingacademy.com,3,27,94,94,86,62
806,Erin,Moore,erin.moore.806@gslingacademy.com,3,31,100,85,62,62
807,Kendra,Dalton,kendra.dalton.807@gslingacademy.com,4,27,74,84,71,93
808,Anthony,Gomez,anthony.gomez.808@gslingacademy.com,2,23,99,98,70,73
809,Molly,Jackson,molly.jackson.809@gslingacademy.com,10,0,66,97,72,98
810,Brianna,Gutierrez,brianna.gutierrez.810@gslingacademy.com,2,35,99,96,100,95
811,John,Henderson,john.henderson.811@gslingacademy.com,1,33,97,76,99,85
812,Steven,Martin,steven.martin.812@gslingacademy.com,5,11,81,71,76,95
813,Tina,Bowers,tina.bowers.813@gslingacademy.com,9,10,95,88,62,85
814,Luis,Jones,luis.jones.814@gslingacademy.com,6,3,55,69,53,75
815,Jeffrey,Thomas,jeffrey.thomas.815@gslingacademy.com,3,5,50,62,97,90
816,Jeffrey,Cox,jeffrey.cox.816@gslingacademy.com,5,34,98,84,90,83
817,Jennifer,Bautista,jennifer.bautista.817@gslingacademy.com,7,15,88,67,71,85
818,Judy,Pugh,judy.pugh.818@gslingacademy.com,1,20,87,99,92,85
819,Henry,Craig,henry.craig.819@gslingacademy.com,1,3,73,74,94,76
820,Steven,Alvarez,steven.alvarez.820@gslingacademy.com,2,2,46,71,60,50
821,Rebecca,Mckay,rebecca.mckay.821@gslingacademy.com,1,27,88,82,90,94
822,James,Reynolds,james.reynolds.822@gslingacademy.com,0,29,95,62,68,64
823,Heather,Bentley,heather.bentley.823@gslingacademy.com,1,2,73,71,60,70
824,Alexis,Hall,alexis.hall.824@gslingacademy.com,5,9,70,88,100,91
825,Ryan,Soto,ryan.soto.825@gslingacademy.com,7,14,84,100,99,94
826,Brent,Clements,brent.clements.826@gslingacademy.com,8,25,88,60,87,90
827,Thomas,Hernandez,thomas.hernandez.827@gslingacademy.com,1,9,66,65,82,96
828,Kevin,Mack,kevin.mack.828@gslingacademy.com,9,2,46,54,93,57
829,Patrick,Kirk,patrick.kirk.829@gslingacademy.com,5,31,71,92,60,73
830,Christopher,Jenkins,christopher.jenkins.830@gslingacademy.com,5,3,76,77,99,87
831,Cassandra,Hodges,cassandra.hodges.831@gslingacademy.com,5,12,78,95,66,70
832,Christian,Powers,christian.powers.832@gslingacademy.com,5,5,100,54,70,58
833,Brittany,Collier,brittany.collier.833@gslingacademy.com,10,11,73,97,87,93
834,James,Bridges,james.bridges.834@gslingacademy.com,2,4,96,63,85,77
835,Alexander,Fowler,alexander.fowler.835@gslingacademy.com,2,25,82,84,93,70
836,Andrew,Wong,andrew.wong.836@gslingacademy.com,1,33,81,91,71,79
837,Bobby,Valdez,bobby.valdez.837@gslingacademy.com,1,24,97,80,67,71
838,Mary,Bird,mary.bird.838@gslingacademy.com,3,0,92,65,95,60
839,Andrew,Rodriguez,andrew.rodriguez.839@gslingacademy.com,6,0,81,77,92,97
840,Melanie,Carter,melanie.carter.840@gslingacademy.com,2,3,99,69,71,84
841,Randy,Lopez,randy.lopez.841@gslingacademy.com,2,26,97,100,87,90
842,David,Cole,david.cole.842@gslingacademy.com,7,31,80,87,94,68
843,Jennifer,Baxter,jennifer.baxter.843@gslingacademy.com,4,20,88,62,91,83
844,Shannon,Graham,shannon.graham.844@gslingacademy.com,1,9,95,72,99,67
845,Stephanie,Bush,stephanie.bush.845@gslingacademy.com,10,15,90,81,69,70
846,Keith,Tanner,keith.tanner.846@gslingacademy.com,10,1,77,89,50,82
847,Robert,Anderson,robert.anderson.847@gslingacademy.com,1,4,82,69,91,95
848,Matthew,Cantu,matthew.cantu.848@gslingacademy.com,3,2,90,74,88,97
849,Heather,Johnson,heather.johnson.849@gslingacademy.com,5,32,94,90,81,82
850,Lee,Taylor,lee.taylor.850@gslingacademy.com,7,2,87,84,76,87
851,Jessica,Williams,jessica.williams.851@gslingacademy.com,1,2,86,66,88,98
852,Holly,Sanchez,holly.sanchez.852@gslingacademy.com,6,19,84,85,83,69
853,James,Ray,james.ray.853@gslingacademy.com,4,12,86,63,85,64
854,William,Hernandez,william.hernandez.854@gslingacademy.com,10,5,70,66,98,96
855,Lisa,Brown,lisa.brown.855@gslingacademy.com,4,22,87,94,72,93
856,Kevin,York,kevin.york.856@gslingacademy.com,7,1,47,78,75,62
857,Benjamin,Davis,benjamin.davis.857@gslingacademy.com,0,21,96,63,77,93
858,Sarah,Nielsen,sarah.nielsen.858@gslingacademy.com,4,5,54,93,96,59
859,Elizabeth,Parks,elizabeth.parks.859@gslingacademy.com,3,5,59,100,64,68
860,Deborah,Moore,deborah.moore.860@gslingacademy.com,2,8,92,99,93,82
861,Michael,Anderson,michael.anderson.861@gslingacademy.com,4,25,100,62,78,74
862,Brian,Adams,brian.adams.862@gslingacademy.com,5,34,92,81,84,84
863,Anthony,Silva,anthony.silva.863@gslingacademy.com,3,0,75,66,91,73
864,Melinda,Velazquez,melinda.velazquez.864@gslingacademy.com,0,34,93,74,63,97
865,Andre,Hoffman,andre.hoffman.865@gslingacademy.com,2,31,100,96,67,63
866,Vanessa,Coleman,vanessa.coleman.866@gslingacademy.com,7,1,80,84,67,96
867,Stephanie,Hernandez,stephanie.hernandez.867@gslingacademy.com,1,28,100,92,66,96
868,Timothy,David,timothy.david.868@gslingacademy.com,4,5,52,65,74,71
869,Carol,Cortez,carol.cortez.869@gslingacademy.com,1,26,95,69,91,67
870,Justin,Kelly,justin.kelly.870@gslingacademy.com,1,21,100,67,100,65
871,George,King,george.king.871@gslingacademy.com,4,22,96,73,90,84
872,Ashley,Craig,ashley.craig.872@gslingacademy.com,3,30,60,67,94,74
873,Patricia,Sullivan,patricia.sullivan.873@gslingacademy.com,7,2,51,98,90,54
874,David,Jones,david.jones.874@gslingacademy.com,5,24,85,100,93,64
875,Cody,Smith,cody.smith.875@gslingacademy.com,10,15,76,86,68,83
876,Joseph,Jackson,joseph.jackson.876@gslingacademy.com,1,24,92,63,87,92
877,Adam,Edwards,adam.edwards.877@gslingacademy.com,5,3,90,89,95,73
878,Brian,Morales,brian.morales.878@gslingacademy.com,6,4,73,53,68,60
879,Melissa,Fry,melissa.fry.879@gslingacademy.com,5,42,90,89,92,93
880,Lori,Jacobson,lori.jacobson.880@gslingacademy.com,6,24,87,87,86,91
881,Jessica,Shannon,jessica.shannon.881@gslingacademy.com,1,0,93,96,70,92
882,Sharon,Ramirez,sharon.ramirez.882@gslingacademy.com,3,4,75,91,68,86
883,Nicole,Rice,nicole.rice.883@gslingacademy.com,3,25,96,100,99,82
884,Alison,Webster,alison.webster.884@gslingacademy.com,1,1,63,75,68,63
885,Alexander,Mitchell,alexander.mitchell.885@gslingacademy.com,5,35,85,90,89,98
886,Bryan,Grimes,bryan.grimes.886@gslingacademy.com,7,20,93,61,65,77
887,Nicole,Mcdonald,nicole.mcdonald.887@gslingacademy.com,7,11,60,92,82,65
888,Christopher,Ramirez,christopher.ramirez.888@gslingacademy.com,3,21,95,91,63,83
889,Lawrence,Fields,lawrence.fields.889@gslingacademy.com,9,1,61,73,76,51
890,Rebecca,Molina,rebecca.molina.890@gslingacademy.com,3,15,97,81,65,70
891,John,Castillo,john.castillo.891@gslingacademy.com,1,33,90,64,91,93
892,Sandra,Davis,sandra.davis.892@gslingacademy.com,10,4,90,100,80,66
893,Andrew,Smith,andrew.smith.893@gslingacademy.com,2,24,85,74,68,68
894,Elizabeth,Smith,elizabeth.smith.894@gslingacademy.com,1,13,82,87,98,73
895,Scott,Schultz,scott.schultz.895@gslingacademy.com,6,5,95,88,66,72
896,Joseph,Harper,joseph.harper.896@gslingacademy.com,1,12,95,96,66,68
897,Ryan,Salazar,ryan.salazar.897@gslingacademy.com,4,8,81,90,71,97
898,Brenda,Davis,brenda.davis.898@gslingacademy.com,2,8,62,69,99,95
899,Chad,Taylor,chad.taylor.899@gslingacademy.com,5,8,95,92,89,64
900,Natasha,Edwards,natasha.edwards.900@gslingacademy.com,4,0,64,62,51,85
901,Pamela,Edwards,pamela.edwards.901@gslingacademy.com,5,14,96,67,88,82
902,Cynthia,Richardson,cynthia.richardson.902@gslingacademy.com,4,3,40,58,57,68
903,Robert,Johnson,robert.johnson.903@gslingacademy.com,2,19,87,80,84,65
904,Kevin,Ryan,kevin.ryan.904@gslingacademy.com,4,29,74,95,82,61
905,Eileen,Nicholson,eileen.nicholson.905@gslingacademy.com,7,0,51,56,64,85
906,Robert,Torres,robert.torres.906@gslingacademy.com,7,5,57,74,98,93
907,Alicia,Beltran,alicia.beltran.907@gslingacademy.com,6,4,84,54,52,52
908,Jessica,Wong,jessica.wong.908@gslingacademy.com,7,1,84,83,71,98
909,Ruben,Meyer,ruben.meyer.909@gslingacademy.com,8,12,100,84,73,96
910,Megan,Alexander,megan.alexander.910@gslingacademy.com,3,27,90,91,88,95
911,Jennifer,Gonzalez,jennifer.gonzalez.911@gslingacademy.com,4,12,97,77,66,93
912,Carl,Ferguson,carl.ferguson.912@gslingacademy.com,3,21,77,93,69,75
913,Valerie,Romero,valerie.romero.913@gslingacademy.com,9,15,82,61,79,84
914,Laura,Romero,laura.romero.914@gslingacademy.com,3,26,89,68,83,88
915,Heidi,Adams,heidi.adams.915@gslingacademy.com,10,3,43,83,58,89
916,Regina,Spencer,regina.spencer.916@gslingacademy.com,1,31,86,85,66,94
917,Lee,Campbell,lee.campbell.917@gslingacademy.com,9,31,92,74,95,97
918,Noah,Mcdaniel,noah.mcdaniel.918@gslingacademy.com,3,3,71,70,60,84
919,Dorothy,Mitchell,dorothy.mitchell.919@gslingacademy.com,8,16,92,81,71,97
920,Michael,Mccarthy,michael.mccarthy.920@gslingacademy.com,5,29,77,92,65,62
921,Matthew,Jones,matthew.jones.921@gslingacademy.com,4,31,90,62,87,63
922,John,Riley,john.riley.922@gslingacademy.com,1,46,91,85,98,96
923,Shelly,Dominguez,shelly.dominguez.923@gslingacademy.com,1,24,88,72,96,97
924,Ann,Evans,ann.evans.924@gslingacademy.com,2,2,98,73,85,78
925,David,Perez,david.perez.925@gslingacademy.com,10,2,87,60,67,88
926,Nicole,Bell,nicole.bell.926@gslingacademy.com,3,9,66,64,82,82
927,Amanda,Garcia,amanda.garcia.927@gslingacademy.com,7,0,83,98,51,72
928,Charles,Owens,charles.owens.928@gslingacademy.com,8,4,40,94,90,68
929,Teresa,Henry,teresa.henry.929@gslingacademy.com,6,4,43,90,78,63
930,Luis,Frank,luis.frank.930@gslingacademy.com,4,34,100,97,74,74
931,Timothy,Booth,timothy.booth.931@gslingacademy.com,2,34,93,70,74,78
932,Michael,Moon,michael.moon.932@gslingacademy.com,5,32,98,86,82,72
933,Rachel,Hall,rachel.hall.933@gslingacademy.com,4,23,90,95,73,81
934,Thomas,Nguyen,thomas.nguyen.934@gslingacademy.com,2,20,90,77,86,91
935,Tiffany,Fields,tiffany.fields.935@gslingacademy.com,1,5,68,67,65,68
936,Jessica,Marshall,jessica.marshall.936@gslingacademy.com,5,15,91,60,98,77
937,Maurice,Nguyen,maurice.nguyen.937@gslingacademy.com,3,21,87,74,92,67
938,William,Kelly,william.kelly.938@gslingacademy.com,1,30,91,90,88,92
939,Harry,Hunter,harry.hunter.939@gslingacademy.com,3,15,98,72,87,74
940,Gary,Gentry,gary.gentry.940@gslingacademy.com,6,18,85,74,79,82
941,Maria,Malone,maria.malone.941@gslingacademy.com,10,4,40,97,71,70
942,Jason,Vazquez,jason.vazquez.942@gslingacademy.com,3,24,76,75,76,67
943,Patrick,West,patrick.west.943@gslingacademy.com,3,15,89,76,84,93
944,Alexandra,Brown,alexandra.brown.944@gslingacademy.com,3,2,76,73,74,73
945,Jennifer,Torres,jennifer.torres.945@gslingacademy.com,6,14,91,61,100,88
946,Daniel,Smith,daniel.smith.946@gslingacademy.com,1,5,55,58,96,88
947,Catherine,Boyle,catherine.boyle.947@gslingacademy.com,5,0,93,88,76,73
948,Amanda,Bush,amanda.bush.948@gslingacademy.com,1,10,84,68,60,86
949,Emma,Copeland,emma.copeland.949@gslingacademy.com,5,2,62,65,98,52
950,Bradley,Avery,bradley.avery.950@gslingacademy.com,3,30,80,81,75,72
951,Danielle,Martinez,danielle.martinez.951@gslingacademy.com,7,28,93,84,85,94
952,Anna,Wolf,anna.wolf.952@gslingacademy.com,0,29,92,82,63,61
953,Megan,Whitaker,megan.whitaker.953@gslingacademy.com,0,35,87,89,91,89
954,Melissa,Richard,melissa.richard.954@gslingacademy.com,1,12,83,69,93,60
955,Richard,Small,richard.small.955@gslingacademy.com,3,32,95,75,87,67
956,Victor,Phillips,victor.phillips.956@gslingacademy.com,2,27,79,65,92,67
957,Madison,Callahan,madison.callahan.957@gslingacademy.com,4,25,87,68,84,92
958,Connor,Olson,connor.olson.958@gslingacademy.com,10,11,94,92,76,74
959,Hunter,Allen,hunter.allen.959@gslingacademy.com,3,2,82,77,95,81
960,Shannon,Johnson,shannon.johnson.960@gslingacademy.com,2,24,90,98,89,78
961,Samantha,Alexander,samantha.alexander.961@gslingacademy.com,4,16,100,68,62,76
962,Justin,Lester,justin.lester.962@gslingacademy.com,7,1,98,85,75,66
963,Hunter,Miller,hunter.miller.963@gslingacademy.com,0,2,80,84,94,63
964,Shelia,Rogers,shelia.rogers.964@gslingacademy.com,1,35,89,91,96,100
965,Laura,Walker,laura.walker.965@gslingacademy.com,0,5,96,67,74,90
966,Ashley,Green,ashley.green.966@gslingacademy.com,4,14,94,82,80,80
967,Beth,Bonilla,beth.bonilla.967@gslingacademy.com,2,26,64,65,97,96
968,Ray,Padilla,ray.padilla.968@gslingacademy.com,3,41,89,89,100,96
969,Jennifer,Cummings,jennifer.cummings.969@gslingacademy.com,2,6,97,78,99,88
970,Daniel,Peterson,daniel.peterson.970@gslingacademy.com,3,35,91,97,87,93
971,Andrew,Miller,andrew.miller.971@gslingacademy.com,0,30,96,98,99,65
972,Scott,Jacobson,scott.jacobson.972@gslingacademy.com,2,12,81,68,97,86
973,Jennifer,Baker,jennifer.baker.973@gslingacademy.com,2,29,87,89,61,66
974,Suzanne,Morrow,suzanne.morrow.974@gslingacademy.com,9,4,67,56,77,93
975,Melissa,Gonzales,melissa.gonzales.975@gslingacademy.com,2,0,100,95,60,89
976,Erik,Miller,erik.miller.976@gslingacademy.com,3,17,88,74,60,60
977,Pamela,Flores,pamela.flores.977@gslingacademy.com,1,20,86,64,100,76
978,Amanda,Hernandez,amanda.hernandez.978@gslingacademy.com,2,35,85,87,90,88
979,Gregory,Schaefer,gregory.schaefer.979@gslingacademy.com,2,26,93,95,80,88
980,Annette,Logan,annette.logan.980@gslingacademy.com,3,24,80,66,77,81
981,Tamara,Long,tamara.long.981@gslingacademy.com,6,0,56,67,57,79
982,John,Baker,john.baker.982@gslingacademy.com,7,32,87,62,84,96
983,Justin,Lynch,justin.lynch.983@gslingacademy.com,4,4,97,85,96,61
984,Daniel,Knight,daniel.knight.984@gslingacademy.com,3,34,86,67,98,86
985,Angelica,Jones,angelica.jones.985@gslingacademy.com,3,29,97,85,81,71
986,Lance,Nelson,lance.nelson.986@gslingacademy.com,2,35,91,94,97,97
987,Katherine,Jacobson,katherine.jacobson.987@gslingacademy.com,5,23,86,64,96,84
988,Corey,Taylor,corey.taylor.988@gslingacademy.com,8,5,90,97,54,59
989,Laura,Russell,laura.russell.989@gslingacademy.com,0,1,95,87,87,84
990,Arthur,Harris,arthur.harris.990@gslingacademy.com,1,31,90,100,76,76
991,Victoria,Garcia,victoria.garcia.991@gslingacademy.com,1,14,66,68,87,70
992,David,Gonzales,david.gonzales.992@gslingacademy.com,6,3,81,92,72,91
993,Charles,Thomas,charles.thomas.993@gslingacademy.com,2,18,85,99,86,69
994,Oscar,Gonzalez,oscar.gonzalez.994@gslingacademy.com,1,47,94,90,95,85
995,Sarah,Miller,sarah.miller.995@gslingacademy.com,2,4,81,71,83,63
996,Eric,Davis,eric.davis.996@gslingacademy.com,1,32,97,87,95,67
997,Patrick,Martin,patrick.martin.997@gslingacademy.com,3,20,100,79,72,98
998,Susan,Schmidt,susan.schmidt.998@gslingacademy.com,6,3,54,64,72,80
999,Brett,Bell,brett.bell.999@gslingacademy.com,5,19,97,87,70,74
1000,Dennis,Summers,dennis.summers.1000@gslingacademy.com,1,5,65,83,67,84
1001,Brandon,Smith,brandon.smith.1001@gslingacademy.com,10,0,53,51,57,72
1002,Nicole,Williams,nicole.williams.1002@gslingacademy.com,10,9,82,74,80,88
1003,Rachel,Frye,rachel.frye.1003@gslingacademy.com,10,4,93,90,79,54
1004,Tyler,Cabrera,tyler.cabrera.1004@gslingacademy.com,3,22,93,90,73,94
1005,Maureen,Jones,maureen.jones.1005@gslingacademy.com,9,3,91,95,88,89
1006,Pamela,Green,pamela.green.1006@gslingacademy.com,3,33,99,91,85,100
1007,Jeffery,Mcdonald,jeffery.mcdonald.1007@gslingacademy.com,0,13,87,63,81,85
